name,city,income,credit_score,loan_amount,employment_years,points,loan_approved,loan_to_income
Terri Mathews DDS,North Jefferyborough,66211,730,46642,34,60,True,0.7044448807599946
Lindsay Robinson,East Teresa,102848,314,25265,23,55,False,0.24565378033602986
Steven Shaw,Lake Victormouth,31330,723,27895,22,50,False,0.8903606766677306
Joshua Mills,Danielburgh,97715,769,29074,23,80,True,0.297538760681574
Kurt Daniels,Mitchellchester,55042,590,47012,39,50,False,0.8541114058355438
Susan Garcia,Port Maryland,41221,316,41387,26,25,False,1.004027073579001
Paul Hanson,Lake Seanshire,61635,333,44759,18,35,False,0.7261945323274114
Christy Frank,Wilsonfort,124381,427,23977,29,55,False,0.19277060001125573
Robert Padilla,Smithstad,83271,529,34263,18,40,False,0.4114637749036279
Matthew Parker,Nuneztown,94038,724,3141,0,65,True,0.03340139092707203
Richard Randall,Matthewshire,102768,740,16848,35,90,True,0.16394208313872022
Cheryl Newman,Port Sarahchester,129374,431,42698,24,50,False,0.33003540123981634
Carrie Strong,South Jerry,61499,429,34046,7,30,False,0.553602497601587
Rachel Cameron,Maryburgh,120519,630,14353,5,65,True,0.11909325500543483
Jeffrey Fuller,North Christine,92402,380,38473,24,40,False,0.4163654466353542
Nicholas Lucero,Jacobbury,114659,604,13702,34,70,True,0.11950217601758258
Molly Roman,Townsendton,123302,581,6437,9,70,True,0.052205154823117224
Margaret Riley,North Stephenville,94332,409,10295,18,50,False,0.10913581817410847
Christopher Jones,Robertaborough,88743,700,7597,31,80,True,0.08560675208185434
Jennifer Tucker,East Gracefurt,133931,621,42520,28,65,True,0.3174769097520365
Keith Obrien,North Theresastad,32260,795,41239,38,60,True,1.2783323000619964
Brooke Harmon,East Catherineside,42196,323,34947,32,25,False,0.828206465067779
Cindy Diaz,North Mark,68566,525,6468,8,45,False,0.09433246798704897
John Ashley,Jeanport,59045,778,49837,31,70,True,0.8440511474299264
Travis Nielsen,Geraldview,83005,702,7743,37,80,True,0.0932835371363171
Laurie Martin,Lake Tony,120673,756,28770,38,90,True,0.2384129009803353
Rose Dean,Pattersonshire,61890,661,25507,40,50,False,0.4121344320568751
Joanna Preston,Brendaport,70135,843,24085,25,80,True,0.3434091395166465
Christopher Morris,West John,117026,520,44054,23,50,False,0.37644625980551333
Richard Martinez,Haleymouth,106225,518,31498,36,50,False,0.2965215344787009
Stephanie Hoffman,Campbellborough,78368,839,15251,6,85,True,0.1946074928542262
Michelle Shah,New Patriciachester,92031,745,21826,20,85,True,0.23715921808955678
Anthony Snyder,West Robertville,102544,763,12215,38,90,True,0.11911959744109846
James Ray,Andrewshire,99588,304,31262,18,45,False,0.31391332289030804
Walter Johnson,West Deannaland,75056,781,7233,26,90,True,0.09636804519292262
Denise Molina,Millermouth,85771,805,41129,3,70,True,0.47952105023842556
Michael Gibson,Port Nathanielville,127771,329,15681,3,45,False,0.12272737945230139
Brenda Holder,Perezland,102140,495,48455,23,45,False,0.4743978852555316
Amy Ware,North Brandonport,73357,376,18283,21,45,False,0.2492332020120779
Rebecca Gray,East Brandy,76112,422,9276,20,50,False,0.1218730292200967
Nicole Barron,Walshville,122124,834,35576,15,90,True,0.2913104713242278
Mary Bray,Kendrafort,89473,531,7016,16,55,False,0.07841471728901456
Michelle Gomez,Lake Deborah,65509,510,46545,4,25,False,0.7105130592742982
Johnny Lewis,South Lori,70189,492,32958,6,30,False,0.4695607573836356
Robert Gill,Kathleenport,62951,764,43945,9,65,True,0.6980826357007831
Ashley Anderson,Paulmouth,60217,825,14305,25,85,True,0.23755750037364864
Donald Martin,Stephanieshire,45814,404,10652,29,35,False,0.2325053477103069
Natasha Allen,Lopeztown,124540,787,44377,33,85,True,0.3563272844066164
Derek Mcintosh,West Ryanberg,55242,706,33911,27,60,True,0.6138626407443611
Amy Nelson,North Deborahchester,71359,498,20267,12,40,False,0.28401463024986334
Kirk Moreno,Stoneville,45670,351,43358,15,25,False,0.9493759579592731
Colleen Brown,New Josephland,127370,844,7621,17,100,True,0.059833555782366335
Manuel Baldwin,Longbury,100236,574,33451,13,50,False,0.33372241510036316
Dalton Walsh,Jessicaville,129901,489,33980,39,50,False,0.2615838215256234
Eric Knox,East Leslie,120461,371,11921,11,60,True,0.09896148961074538
Jesse Rivers,Pattersontown,54267,481,18290,4,30,False,0.3370372417859841
Philip Smith,Tarashire,55105,301,33001,15,35,False,0.5988748752381816
Andrew Smith,Maryhaven,58361,815,11964,9,80,True,0.20499991432634806
Ariel Lara,Shaunstad,126810,563,44477,31,50,False,0.3507373235549247
Jimmy Carey,Jenniferhaven,93464,795,8389,17,90,True,0.08975648377985107
Monica Smith,Chaseberg,66241,665,33625,1,35,False,0.50761612898356
Patrick Mcpherson,Jamieland,124972,498,25758,40,55,False,0.2061101686777838
Donald Sims,Archerhaven,107278,479,18387,22,55,False,0.17139581274818697
Jeanne Butler,Kyleton,129641,832,46995,21,90,True,0.3625010606212541
Barbara Pope,Keithtown,98765,810,45926,9,75,True,0.4650027843871817
Chris Levy,West Tommy,108222,366,20315,0,40,False,0.18771599120326735
Daniel Petersen,North Tracytown,67093,740,24085,0,60,True,0.3589793272025398
Chad Koch,North Jennifer,43176,446,49041,12,25,False,1.1358393551973318
Thomas Carter,South Sarahbury,139134,695,28693,25,80,True,0.2062256529676427
Annette Green,Carlaburgh,55443,746,45493,20,70,True,0.820536406760096
Brenda Saunders,Derekside,68829,504,20730,19,40,False,0.3011811881619666
Keith Fuller,South Kimberly,59816,747,7294,8,75,True,0.12194061789487763
Melissa Gordon,Taylorchester,77301,777,28558,26,80,True,0.36943894645606135
Thomas Johnson,Davisberg,53519,609,16902,37,55,False,0.3158130757301145
Bethany Daniels,Brianfurt,69618,428,27407,0,25,False,0.39367692263495074
Phillip Holmes,North Brianville,31854,641,39950,6,35,False,1.2541596031895523
Krystal Vaughn,North Joyhaven,122801,354,46978,13,50,False,0.3825538879976547
Kristina Coffey,East Patty,100010,458,20719,40,55,False,0.20716928307169283
William Smith,Hansonborough,46591,417,5400,0,20,False,0.11590221287373098
Spencer Meyer,East Dale,65954,325,34148,28,35,False,0.5177547987991631
Timothy Evans,Mcgrathbury,35965,566,41157,28,25,False,1.1443625747254276
Lisa Reynolds,East Donaldbury,37146,474,34522,34,25,False,0.9293598233995585
John Roberts,New Trevorview,102529,700,26285,6,70,True,0.2563664914316925
Robert Hernandez,Stephenshire,68290,698,1722,37,75,True,0.02521599062820325
Matthew Barry,Williamsstad,121411,442,31664,29,50,False,0.26080009224864303
William Howard,West Rachel,46551,837,26599,32,65,True,0.5713948142897037
Matthew Bell,Stephenberg,113606,585,44151,19,65,True,0.38863264264211395
Andrea Franco,Bennettfort,143830,484,38751,32,50,False,0.2694222345824932
Kelly Anderson,Briannashire,128669,656,39305,39,65,True,0.3054737349322681
Andrea Johnson,East Colin,94340,408,33730,30,45,False,0.35753656985372056
David Ingram,North Rachel,43446,478,48720,24,25,False,1.1213920729181053
Jennifer Brown,Dannyland,144389,752,25531,38,90,True,0.1768209489642563
Alyssa Thompson,Lake Shannonberg,31607,504,13826,16,25,False,0.4374347454677761
Michael Perez DDS,Cervantesborough,105243,388,39149,1,35,False,0.37198673545984057
Mary Harris,North Michael,67268,717,38243,34,60,True,0.5685169768686448
Gina Fleming,Leeborough,91524,785,33823,22,80,True,0.3695533412001224
Steven Castaneda,South Ronaldfurt,92746,372,38299,5,35,False,0.41294503266987254
Joseph Garcia,Hallside,87733,638,2477,14,70,True,0.02823338994449067
Donna Clayton,Warnerland,74657,461,19878,4,30,False,0.26625768514673775
Dana Holmes,Reginaldton,54164,413,39192,30,35,False,0.7235802377963223
Victoria Delgado,West Robertborough,36734,642,4892,8,45,False,0.13317362661294713
Robert Rivera,East Trevorshire,63092,336,23665,4,30,False,0.37508717428517085
Linda Salazar,New Timothyberg,142947,577,48404,2,40,False,0.33861501115798165
Jonathan Perez,Ryanport,92616,533,2405,3,45,False,0.02596743543232271
Richard Gonzalez,Flemingtown,44953,793,4417,24,75,True,0.09825818076657843
Melissa Jordan,Dunnville,137756,748,8732,39,95,True,0.06338743865965911
Mrs. Cheryl Kim,East Jesseshire,38564,310,15884,26,25,False,0.4118867337413131
Stacy Mcguire,Port Alexisbury,82521,358,6020,3,45,False,0.07295112759176452
Christopher Williams,Carriebury,94454,599,9501,38,65,True,0.10058864632519533
Matthew Douglas,West Shawnaborough,39710,806,47219,22,65,True,1.189095945605641
Shannon Wallace,Shellyside,105631,599,43837,15,60,True,0.4150012780339105
Debra Wolfe,North Michaelchester,112502,797,19335,5,85,True,0.17186361131357664
Chad Daugherty,West Judy,119974,515,9044,23,60,True,0.07538299964992415
Rachel Johnson,Lake Scott,37026,764,8486,1,55,False,0.22919029870901528
Mr. Donald Cruz PhD,North Joshuafurt,49887,807,2235,24,80,True,0.04480125082686872
Andrew Harris,Lake Ryan,49555,353,44280,19,25,False,0.8935526183028958
Phillip Pineda,Sandraview,136318,521,2792,21,60,True,0.02048152114907789
Lisa Glenn,Port Danielfurt,103772,594,36046,29,65,True,0.3473576687353043
Nathan Mack,Franciscofurt,69824,778,49865,15,70,True,0.7141527268560953
Adrian Marsh,Christopherbury,41164,602,23120,36,40,False,0.5616558157613448
Luis Ward,Kimberlytown,62530,427,21112,36,40,False,0.33762993762993765
Sara Abbott,Fordmouth,45525,309,31568,2,15,False,0.6934211971444262
Karen Richard,South Brian,103147,381,19117,39,55,False,0.18533743104501343
Tiffany Alexander,Katieview,130197,565,33435,8,45,False,0.25680315214636285
Christopher Pitts,East Dannyton,84548,488,45855,32,40,False,0.5423546387850688
Lauren Williams,North Stephanie,109471,565,17871,1,40,False,0.16324871427135954
Shannon Gomez,New Jimmyville,108135,379,34222,28,50,False,0.3164747768992463
Billy Harris,Mariachester,133643,373,43066,27,50,False,0.322246582312579
Briana Nguyen,Matthewchester,111057,683,31846,18,75,True,0.2867536490270762
Caitlin Williams,New Anthony,59581,516,21519,32,40,False,0.361172185763918
Natalie Logan,Shelbyfurt,131671,333,44061,9,45,False,0.3346294932065527
Zachary Miller,East Arianashire,98494,728,36321,7,65,True,0.36876357950738115
Kelsey Williams,Hopkinshaven,79856,751,21770,17,80,True,0.2726157082748948
Kenneth Bartlett,Johnstad,89049,536,30872,20,45,False,0.3466855326842525
Shirley Cox,Annland,149079,670,43816,30,75,True,0.29391128193776456
Joann Barnes,New John,88028,717,45178,37,65,True,0.5132230653882855
Lisa Flynn,Leeland,68974,718,28592,32,60,True,0.41453301243946994
Ms. Mackenzie Barton,South Alexis,142743,423,28435,16,55,False,0.1992041641271376
Michelle Harrison,East Mollychester,107139,324,46222,10,45,False,0.43142086448445477
Brandi Camacho DVM,Gomezfurt,86207,547,47660,18,40,False,0.5528553365735961
Steven Villanueva,Lake Brandonstad,70026,759,27796,40,75,True,0.39693828006740356
Ruben Roberts,Gravesburgh,104531,821,6491,9,95,True,0.062096411590819946
Linda Wood,Graymouth,111399,480,34336,37,50,False,0.3082253880196411
Raymond Hall,Petersonshire,37894,830,35419,37,65,True,0.9346862300100279
Tanya Mitchell,Floresburgh,109905,446,3748,13,60,True,0.034102179154724535
Donald Hobbs,Coryport,127004,469,8769,18,60,True,0.06904506944663161
Jeffrey Mcclure,Sheilaview,43006,408,16183,17,30,False,0.37629633074454727
Daniel Roberson,North Carmen,129973,340,36378,34,50,False,0.27988890000230815
Adriana Wall,West Jamesshire,57235,736,48978,28,60,True,0.8557351271075391
Sandra Phillips,Lake Jasmineville,111987,755,29328,31,85,True,0.2618875405180959
Sean Kaiser,West Lindabury,57659,376,22437,10,40,False,0.38913265925527674
Desiree Mccoy,Lake Haileyton,64687,743,7582,33,80,True,0.11721056781115216
Ryan Guerrero,Lake Courtneybury,116563,440,39426,24,50,False,0.33823769120561414
Connie Gonzalez,Hernandezburgh,40641,808,19520,8,60,True,0.48030314214709285
Shawn Tapia,North Ryan,50585,802,37551,39,75,True,0.7423346841949194
Christopher Barnes,Christinashire,61439,540,42793,22,35,False,0.6965119874997966
Mr. Christopher Evans,West Elizabeth,52782,801,42289,25,75,True,0.8012011670645296
Kimberly Phillips,North Sydney,102350,594,28498,28,65,True,0.27843673668783586
Matthew Wilson,Huberville,39838,655,46676,25,40,False,1.1716451629097846
Patricia Webb,Burkebury,50517,329,20066,17,40,False,0.3972128194469189
Stacy Patton,New Kelseyview,30350,625,27950,25,40,False,0.9209225700164745
Jessica Green,West Toddbury,83545,647,42698,2,45,False,0.511077862229936
Jason Armstrong,New Jamie,89048,412,41193,39,40,False,0.46259320815739824
Larry Smith,Port Nicholasmouth,120357,661,37234,4,55,False,0.30936297847237804
Kelly Cox,East Mary,107832,705,48043,14,70,True,0.4455356480451072
Christopher Brooks,Lewisbury,91592,313,3364,1,40,False,0.03672809852388855
Kelsey Mason,Williamsport,68175,608,2588,14,65,True,0.03796112944627796
Melissa Johnson,Port Kristenfurt,34278,434,49531,17,25,False,1.444979287006243
Angela Wagner,Smithside,60340,455,7262,37,45,False,0.12035134239310573
Cheyenne Obrien,Kristenchester,67762,824,49724,1,60,True,0.7338036067412415
Jimmy Garcia,Bennettchester,122662,395,15565,26,55,False,0.1268934144233748
Karen Velez,South Andre,67056,808,48681,25,75,True,0.7259753042233357
Pamela Klein,Walkertown,122141,706,16211,28,80,True,0.13272365544739276
Justin Day,Douglasland,142670,397,37758,10,50,False,0.26465269503048994
Tom Watkins,East Richardfort,89510,835,48384,36,80,True,0.5405429560942911
Amy Snyder,Collinsmouth,39329,454,3392,20,40,False,0.08624678990058227
Linda Savage,Hannahside,120096,800,36755,31,90,True,0.306046829203304
Matthew Morris,Robertsonland,60595,407,28898,4,25,False,0.476904034986385
Peter Martin,East Jamesville,64675,339,28799,31,35,False,0.44528797835330497
Robert Freeman,Rossport,133262,420,29539,18,55,False,0.2216610886824451
Shirley Nelson,Christinastad,133710,469,10274,18,60,True,0.07683793283972777
Christine Mendez,Aprilview,111927,783,31335,13,85,True,0.2799592591599882
Tammy Cortez,East Alice,107304,785,1643,20,95,True,0.015311637963170059
Chris Jones,West Jacquelineborough,116662,396,36240,29,50,False,0.31064099706845416
Antonio Harrison,North Michael,135369,531,23607,40,55,False,0.17439000066484941
Corey Mitchell,Silvaport,55928,676,41927,25,60,True,0.7496602774996424
Kristina May,North Brittany,85723,405,48884,13,40,False,0.5702553573720005
Dennis Garcia,Riverashire,45043,583,49317,39,40,False,1.0948871078746976
Kara Jackson,East Christopher,101376,450,10393,10,55,False,0.10251933396464646
Aaron Miller,East Williammouth,59466,735,44571,30,60,True,0.7495207345373827
Jonathan Wilson,Bennettfurt,114886,785,24264,19,90,True,0.21120066848876276
Emily Miller,East Sonia,49528,584,47618,9,35,False,0.9614359554191568
Kristina Henry,Ginaside,149067,745,43735,22,85,True,0.2933915621834477
Sean Wyatt,Jessicaborough,64816,495,26064,23,35,False,0.40212293260923226
Joseph Smith,Markstad,138348,559,33951,0,40,False,0.2454028970422413
Amanda Hill,Sandersview,48643,580,41977,3,30,False,0.8629607548876509
Samantha Roy,Osbornmouth,39359,802,12388,30,70,True,0.3147437688965675
Maria Gardner,North Mikeberg,37816,481,9627,5,25,False,0.254574783160567
Ryan Brown,West Connorside,51747,584,13725,39,55,False,0.26523276711693433
Faith Powers,Rachaelburgh,133891,675,34838,0,60,True,0.260196727188534
Jennifer Monroe,North Jameshaven,70319,451,48772,17,35,False,0.6935821044099034
Jeremy Hill,Lake William,107993,477,42635,0,35,False,0.39479410702545537
Justin Wilson,Carrollland,128167,774,6777,7,90,True,0.052876325419179665
Catherine Miller,Brittanytown,138034,473,1684,13,60,True,0.0121998927800397
Julia Wiley,West Mary,104607,495,49982,8,40,False,0.47780741250585523
James Mitchell,Donaldmouth,67828,723,15808,12,70,True,0.2330600931768591
Curtis Krause,Heidiview,87560,394,33105,22,45,False,0.37808359981726813
Hannah May,Gallegosburgh,46299,337,39353,24,25,False,0.8499751614505713
Keith Chaney,Reedport,91433,512,23425,32,45,False,0.25619852788380565
Natalie Adams,West Jeffery,120266,567,3060,7,55,False,0.025443600019955766
Lynn Alvarez,Willisstad,69857,686,44142,37,60,True,0.6318908627625005
Erica Garcia,Mistytown,121715,462,28617,30,55,False,0.23511481740130633
Elizabeth Owens,Port Andrew,82757,767,39900,36,75,True,0.4821344417994852
Monica Wells,West Jennifer,65683,645,32624,25,50,False,0.4966886408964268
Wesley Rich,South Ronaldview,95597,710,39867,1,50,False,0.4170319152274653
Christopher Turner,New Karen,100776,433,44477,21,45,False,0.4413451615463999
Amy Davis,Port Michael,94722,705,11835,29,75,True,0.1249445746500285
Charles Andrade,Kyleburgh,87377,541,14324,27,50,False,0.16393330052530986
David Cohen,Adamburgh,40543,652,7547,30,50,False,0.18614804035221863
Jennifer Lewis,Barnettmouth,108385,548,7279,24,60,True,0.06715873967799972
Phillip Anderson,Rachaelchester,35224,703,36003,4,40,False,1.022115602997956
Michael Cordova,East Nicoleburgh,146578,540,25191,23,55,False,0.1718607157963678
Rodney Bishop,Melendezbury,86626,441,33764,12,45,False,0.38976750629141366
Eric Davis,Valdezchester,126276,454,19675,19,55,False,0.15580949665811397
Roberto Johnson,Whitefurt,72247,829,7975,29,85,True,0.11038520630614419
Hannah Oconnor,Laratown,109129,464,21907,8,50,False,0.20074407352765994
Janet Gibson,Valdezfurt,62816,732,4572,19,75,True,0.0727840040753948
Patrick Wilson,Shawfort,33390,643,36063,23,40,False,1.0800539083557952
Christopher Coleman,Bergland,41970,453,1455,21,40,False,0.03466761972837741
Michelle Scott,Grahammouth,60005,588,3611,7,60,True,0.06017831847346054
Julia Williams,Johnnymouth,118381,603,2542,34,75,True,0.021473040437232326
Edward Butler,Nguyenton,139570,414,24412,2,45,False,0.1749086479902558
Jennifer Thompson,East Jessicafort,142789,741,19002,22,90,True,0.1330774779569855
Melissa Sanchez,Williamsmouth,105392,681,3509,9,80,True,0.03329474722939123
Misty Burnett,South Williamland,106955,645,42729,19,65,True,0.3995044644944135
Alex Clements,Jenniferland,32719,743,8630,12,65,True,0.2637611173935634
Whitney Gilbert,Lake Lauren,130238,683,38574,30,75,True,0.29618083815783414
Timothy Hill,West Walter,118117,346,40624,25,50,False,0.3439301709322113
Megan Nelson,Clarkchester,137665,432,19007,17,55,False,0.1380670468165474
Richard Reid,East Jeffreymouth,65325,526,5176,39,50,False,0.07923459624952162
Michael Wilcox,Waltersmouth,105529,698,32169,35,75,True,0.30483563759724813
Gilbert Reed,Hernandezfort,35273,515,35880,10,25,False,1.0172086298301817
Dawn Johnson,Lake Tommystad,130022,385,14602,33,55,False,0.11230407161864915
Edgar Stewart,Johnsonshire,129125,470,41911,22,50,False,0.32457696030977734
Jennifer Hubbard,Angelafort,52962,540,25594,34,35,False,0.4832521430459575
Lawrence Atkinson,South Jefferyville,91669,596,12706,10,65,True,0.13860738090303157
Victoria Werner,Bellborough,98021,728,40272,17,65,True,0.4108507360667612
Jack Garcia,Wayneside,115394,701,15752,25,80,True,0.13650623082655944
John Mckenzie MD,South Keith,87963,845,22892,29,85,True,0.2602457851596694
Melinda Garcia,Mccannchester,66458,493,42708,1,20,False,0.6426314363959192
Brenda Harvey,New Ashleychester,53788,323,22300,39,35,False,0.4145906150070648
Keith Kennedy,West Andrewfurt,106720,823,13650,10,95,True,0.1279047976011994
Nathan Allen,Gilesborough,87132,630,9693,18,65,True,0.11124500757471423
Andre Lane,Sanchezmouth,113202,547,12591,29,55,False,0.1112259500715535
Ashley Munoz,Monicaburgh,136724,550,31291,4,45,False,0.22886252596471723
Andrew Rhodes,Atkinsland,94451,727,18041,34,75,True,0.19100909466284105
Ricardo Holland,South Timothyton,41959,599,27109,2,30,False,0.6460830811029815
Mitchell Hunt,Pattersonville,91605,406,10567,16,50,False,0.11535396539490203
Lauren Moody,West Robert,75607,647,10302,15,65,True,0.136257224860132
Christine Davis,South Rachelfort,83523,550,18039,21,50,False,0.21597643762795876
Jeremy Cobb,Ashleyton,73687,443,10700,33,45,False,0.14520878852443445
Daniel Wood,Jenniferport,72081,462,38200,40,35,False,0.5299593512853595
Micheal Nunez,Lake Linda,117835,431,10602,38,60,True,0.08997326770484151
James Walsh,Port Jasonport,43710,451,39288,0,10,False,0.8988332189430336
Nathan Mcgee,Woodsburgh,142424,652,43195,9,60,True,0.3032845587822277
Kathryn Mills,Grimesfort,51079,473,35421,30,35,False,0.6934552360069696
Steven Smith,West Jeffreyborough,73228,529,10836,17,45,False,0.14797618397334353
Monica Wilson,West Victor,83955,312,49906,33,40,False,0.5944374962777679
Natalie Cox,South Conniemouth,120921,819,5403,17,100,True,0.04468206514997395
Kimberly Figueroa,Port Brianshire,94942,835,17251,15,90,True,0.1817004065640075
Patrick Norris,East Hannah,67777,767,12628,2,70,True,0.1863168921610576
Deborah Ramirez,Lake Mariah,116846,365,9686,33,60,True,0.08289543501703096
Daniel Sanchez,Marshallside,82488,352,21896,40,45,False,0.2654446707399864
John Ramos,Gonzalezside,136635,520,40209,31,50,False,0.29428038203974094
Adam Jordan,Lake Oliviaborough,129680,767,1032,16,95,True,0.007958050586057988
Lindsay Vasquez,West William,102102,826,19596,19,95,True,0.19192572133748603
Joseph Peterson,Connieville,34809,486,32954,0,10,False,0.9467091844063317
William Ruiz,East Cameron,89614,742,45104,19,75,True,0.5033142142968733
Scott Peterson,East Kimberly,41542,537,14973,19,30,False,0.360430407780078
Erica Moreno,Lake Kevinborough,71224,458,22218,10,40,False,0.31194541165899137
James Jackson,New Elaine,63082,633,34847,30,50,False,0.552407976918931
Rachel Chan,Jeremyview,72372,783,20897,23,75,True,0.2887442657381308
Gene Gomez,Shannonchester,45194,702,28336,0,35,False,0.626985883081825
Jennifer Schmitt,Debbieberg,131259,767,18970,1,75,True,0.1445234231557455
Christina Bates,Kennethstad,82976,324,22092,27,45,False,0.2662456613960663
Erika Castro,Port Jason,143365,815,29842,17,95,True,0.20815401248561363
David Nguyen,Davidshire,97449,781,4014,24,90,True,0.04119077671397346
Susan Tucker,Valerieshire,138124,684,4887,6,80,True,0.03538125162897107
Grant Medina,Mcleanville,30150,783,9800,4,55,False,0.3250414593698176
Reginald Gutierrez,Port Edward,116200,606,38623,12,65,True,0.33238382099827884
Jessica Murphy,Angelaport,143949,322,10205,4,50,False,0.07089316355097985
Melissa Stevenson,Rebeccamouth,101118,519,13067,20,55,False,0.12922526157558495
Joel Cook,Jonathantown,90552,443,8811,26,55,False,0.09730320699708454
Robert Yates,New Nathanielshire,84165,747,3102,32,90,True,0.036856175369809306
Erin Ryan,Baileyland,37104,377,38047,5,20,False,1.0254150495903407
Phyllis Schmidt,New Sandraborough,54586,374,45823,27,35,False,0.8394643315135749
Julie Preston,Lake Mark,97952,486,43456,36,40,False,0.44364586736360667
Joseph Schwartz,Prestonfurt,77419,600,1416,39,70,True,0.018290083829550885
Alicia Perez,Hernandezbury,111609,634,35889,29,65,True,0.32156008924011503
Christina Underwood,Patriciashire,129148,456,13376,9,50,False,0.10357109672623657
Christopher Johnson,Port Davidstad,95338,370,22460,20,50,False,0.23558287356562965
William Hall,Port Michael,111973,440,29812,7,45,False,0.266242754949854
Jaime Wallace,South Brandon,87939,749,27160,12,80,True,0.3088504531550279
James Olsen,East Williamshire,129613,828,8975,10,100,True,0.0692445973783494
Barbara Burns,Karamouth,36764,725,13516,13,55,False,0.36764225873136763
Dr. Heather Scott,South Allenfurt,56680,730,27234,6,55,False,0.48048694424841215
Tracy Copeland,Bautistaport,65003,534,46954,5,30,False,0.7223358921895913
Rhonda Liu,West Jessicamouth,101987,346,10223,15,55,False,0.10023826566130978
Adam Stone,Lake Terry,47172,339,5009,38,35,False,0.10618587297549394
Sharon Guerrero,Christinaburgh,67752,729,12299,11,70,True,0.18152969654032353
Traci Harmon,West Natasha,87424,412,11641,1,35,False,0.1331556551976574
Mr. Mario Stout III,Anthonytown,145454,639,2867,30,75,True,0.019710698915120933
Shane Mcintyre,New Nicholashaven,121521,473,11365,6,55,False,0.09352293019313535
Steven Davis,North Tanyamouth,93532,725,36174,28,70,True,0.38675533507248855
Larry Walsh,Thomasview,45915,431,22160,34,25,False,0.4826309484917783
Louis Moran,Vasquezshire,33783,500,9246,14,30,False,0.2736879495604298
Renee Thomas,Lake Codyfurt,112578,589,41305,6,60,True,0.3669011707438398
David Blair,Markmouth,109806,832,34875,36,90,True,0.31760559532266
Debra Lam MD,Donnashire,134767,335,26233,40,55,False,0.19465447772822725
Craig White,Lake Austin,61365,543,11609,25,45,False,0.18917949971482115
Kenneth Webb,Jacobshire,123032,715,30629,13,80,True,0.24895149229468755
Dennis Gonzales,Dianahaven,50758,645,23102,11,50,False,0.4551400764411521
Mary Barnett,Kathrynview,70730,364,24948,27,40,False,0.35272161741835145
Traci Martinez,South Maria,102199,423,37075,18,50,False,0.3627726298691768
Gregory Chavez,Port Teresaburgh,31792,707,34482,12,50,False,1.0846124811273277
Michael Parsons,Lake Julie,102384,838,40382,9,85,True,0.39441709642131584
Kerry Williams,Amberhaven,83476,470,25541,10,45,False,0.3059681824716086
Christopher Walters,Port Sarah,42217,455,36443,39,25,False,0.8632304521875074
Dale Williams,Phillipshaven,59451,731,32230,29,60,True,0.5421271299053002
Nathan Evans,West Jeanetteport,140284,513,49068,39,50,False,0.34977616834421604
Andrea Fischer,East Timothy,149659,464,16890,25,55,False,0.11285656058105427
Maria Myers,East Mary,44871,372,15831,17,30,False,0.35281139265895567
James Barber,East Scott,90482,582,22461,0,50,False,0.24823721845228885
Kelly Warren,Hallmouth,45396,605,9183,34,50,False,0.20228654507005023
Jordan Jones,Nancyton,114896,690,17741,7,75,True,0.15440920484612172
Jessica Jackson,Blakebury,139070,835,7753,5,95,True,0.055748903429927374
Miss Linda Cox DVM,Copelandchester,50181,731,4712,40,75,True,0.09390008170423068
Randy Kirby,Rebeccahaven,95323,636,28501,16,60,True,0.2989939468963419
Mrs. Ashley Shaffer,New Troy,123926,744,44622,17,85,True,0.36006971902587026
Richard Erickson,Obrienfurt,68254,343,40430,6,30,False,0.5923462361180297
Rebecca Finley,North Tammybury,96698,669,39018,38,55,False,0.4035036919067613
James Garner,Deborahmouth,122459,771,38574,33,85,True,0.31499522289092674
James Trujillo,Caldwelltown,65838,521,38154,11,35,False,0.5795133509523376
Tracy Garcia,Phammouth,84459,559,24500,22,45,False,0.29008157804378454
Vincent Hill,West Stephenview,139408,464,14721,35,55,False,0.10559652243773672
Kimberly Morris,Mullinsburgh,93242,811,6824,21,95,True,0.07318590334827653
Joshua Trujillo,West Maria,91894,403,48313,5,35,False,0.5257470563910592
Emily Crawford,Port Patrick,61946,571,47359,31,35,False,0.7645207115875117
Robert Huang,East Marcus,89871,414,13438,37,50,False,0.14952543089539452
Jonathan May,Katherineside,102255,482,27081,39,50,False,0.26483790523690776
Christina Davis,Phelpsberg,48958,648,35919,22,40,False,0.7336696760488582
Thomas Garcia,Christinaland,80277,631,15734,28,65,True,0.1959963625945165
Danielle Moore,Anthonybury,54983,524,17079,14,40,False,0.3106232835603732
Robert Thomas,Johntown,108561,794,29767,26,85,True,0.27419607409659086
Yvette Lee,Port April,96616,709,42107,36,65,True,0.43581808396124866
Veronica Francis,Lindaview,127818,741,25263,23,90,True,0.1976482185607661
Taylor Flores,Chaseberg,145255,629,47034,15,65,True,0.3238029671956215
Lauren Davis,Nicholsville,47892,533,48192,22,25,False,1.006264094211977
Maria Spencer,South Joseph,143249,354,31162,39,55,False,0.2175372951992684
Kevin Brown,North Ann,39150,358,23780,30,25,False,0.6074074074074074
Brittany Fleming,Lake Joshuaview,66208,328,47767,38,35,False,0.7214687046882552
Michael Bender DVM,Lake Shannon,131276,611,22661,14,70,True,0.17262104268868644
Sherri Shah,Port Amber,133547,622,1444,39,75,True,0.010812672692011051
Paul Matthews,New Brycechester,141989,465,49008,12,50,False,0.3451534978061681
